title
광주지방고용노동청 기간제근로자(휴직대체-직업상담원) 채용 공고
코로나 19 관련 외국인 고용허가제 업무 안내
"집단상담P[성취/취업희망, 3.16(월)] 및 단기집단상담P[3.17.(화)] 잠정 연기 안내"
2020년 대학일자리센터 사업 운영대학 모집 공고
'코로나-19' 관련 단기특강 운영 안내(2)
"코로나-19 관련 실업급여 수급자 ""취업특강"" 강의자료 활용 안내(7.26 폐지 예정)"
'코로나-19' 관련 단기특강 운영 안내(1)
"집단상담[CAP+,3.6(월)] 및 단기집단상담프로그램[3.12.(목)] 잠정 연기 안내"
'코로나-19' 관련 실업급여 및 실업인정 변경사항 안내
[공지](수정)코로나바이러스감염증-19 관련 실업급여 제도 운영안내
현장구인구직만남의 날-(주)메디셀
"현장 구인구직만남의 날-예꽃어린이집,달마전자"
"『구인·구직 만남의 날』[‘20.02.14(금), 오후2시]"
현장 구인구직만남의 날 개최-라이스프라자 영농조합
[공지] 1차 및 4차 실업인정 인터넷 신청 방법
"『구인·구직 만남의 날』[‘20.2.6(목), 오후1시,3시] 참여업체 현황"
[공지]신종 코로나 바이러스 관련 안내문
워크넷 서비스 일시중단 안내
[공지] 실업급여 교육시간 변경안내
2020년 심리안정지원 및 구직자취업역량강화 프로그램 운영사업 재입찰공고
"『구인·구직 만남의 날』[‘19.12.23(월), 오후2시, (주)메디셀] 참여업체 현황"
"『구인·구직 만남의 날』[‘19.12.20(금), 오후2시, (주)메디셀] 참여업체 현황"
2020년 심리안정지원 및 구직자 취업역량 강화 프로그램 운영 사업 공모
"『청년 취업성공 매칭데이』개최 안내〔’19.12.10(화), 오후2시〕"
"『구인·구직 만남의 날』[‘19.12.3(화), 오전 10시, (주)디자인앤본두 사업장] 참여업체 현황"
(채용행사) 2019년친환경자동차부품클러스터조성사업 채용박람회
(채용행사) 2019년 광주광역시 장애인 일자리 박람회
"『구인·구직 만남의 날』[‘19.11.8(금), 오후3시, 광주고용복지?센터 11층 상설채용관] 참여업체 현황"
중소기업 육아휴직 업무대행자 수당지원 사업
워크넷 구인 구직서비스관련 설문조사 실시
청년추가고용장려금 예산 소진 관련 안내
(채용행사) 『광주굿잡페스티벌_만남의 날 』
"구인·구직 만남의 날 [2019.10.25.(금), 오후 2시, 신한카드 CRM센터 7층]"
"구인·구직 만남의 날 [2019.10.11.(금), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
2019년 일생활균형 우수기업 사례공모전 개최
(지역 채용행사) 경력단절여성-미니채용박람회
(채용행사) 『지역혁신 일자리 네트워킹 데이_만남의 날 』
"구인·구직 만남의 날 [2019.9.6.(금), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
(채용행사) 2019 물류산업 청년 채용박람회 안내
"구인·구직 만남의 날 [2019.9.6.(금), 오전 10시, 광주고용복지+센터 11층 상설채용관]"
(채용행사) 『2019 광주 북구 일자리 매칭데이 』
'20년 고용노동부 선정 『청년친화강소기업』 신청 공고 알림
광주지방고용노동청 공인노무사 채용 공고
2019년 일자리창출 유공 정부포상 공고
"구인·구직 만남의 날 [2019.8.19.(월), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"「청년추가고용장려금 지원사업」 재개 공고(시행지침 및 지급신청서, 사업주확인서(체크리스트) 포함)"
"구인·구직 만남의 날 [2019.7.24.(수), 오후 2시, 한국산업단지공단 5층 중회의실]"
[공지] 실업급여 집체교육 방식 변경 안내
[공지] 건설일용근로자 구직급여 수급요건 완화 안내
"구인·구직 만남의 날 [2019.7.15.(월), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.7.9.(화), 오전 11시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.7.1.(월), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.6.25.(화), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.6.21.(금), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.6.14.(금), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.6.12.(수), 오후 1시 30분, 광주고용복지+센터 1층]"
『2019. 서구 취업박람회』안내
"구인·구직 만남의 날 [2019.5.28.(화), 오후 1시 30분, 광주고용복지+센터 1층 청년마루]"
"구인·구직 만남의 날 [2019.5.21.(화), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.5.16.(목), 오후 4시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.5.8.(수), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
청년추가고용장려금 접수 마감 안내
[공지] 실업급여 관련 교육시간 안내
(우리지역 채용행사 안내) 『제3회 광주ㆍ전남 합동 일자리 박람회』개최 안내
"구인·구직 만남의 날 [2019.4.22.(월), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"『청년 취업성공 매칭데이』개최 안내['19.4.25.(목), 오후2시]"
2019년 직업능력유공 포상 신청 안내('19.5.10까지연장)
"구인·구직 만남의 날 [2019.4.15.(월), 오전 11시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.4.4.(목), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
[공지] 실업급여 교육시간 변경 안내
"구인·구직 만남의 날 [2019.3.27.(수), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
(우리지역 채용행사 안내) 2019 현대자동차그룹 협력사채용박람회
"""청년구직활동지원금"" 온라인 청년센터에서 신청하세요~!"
"(현장)구인·구직 만남의 날 [2019.3.22.(금), 오후 3시, 카드피아 사업장]"
"구인·구직 만남의 날 [2019.3.21.(목), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.3.19.(화), 오전 11시, 광주고용복지+센터 11층 상설채용관]"
(우리지역 채용행사) 2019년 광주ㆍ전남지역 이전공공기관 등 합동채용설명회
"구인·구직 만남의 날 [2019.3.8.(금), 오전10시, 일신방직(주)광주2공장]"
(우리지역 채용행사 안내) 『2019 에너지밸리 채용설명회』
"구인·구직 만남의 날 [2019.3.4.(월), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.3.6.(수), 오후 2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.2.28.(목), 오전10시, 광주고용복지+센터 11층 상설채용관]"
[공지] 실업급여 교육시간 변경 안내
"구인·구직 만남의 날 [2019.2.27.(수), 오후2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.2.13.(수), 오후1시 30분, 광주고용복지+센터 11층 상설채용관]"
2019년 일생활균형 지역추진단 사업 입찰 공고
실업자훈련 훈련비 자비부담액 환급 신청 안내
"구인·구직 만남의 날 [2019.1.24.(목), 오후1시, 광주고용복지+센터 11층 상설채용관]"
개정 실업인정 주요내용 ‘19. 2. 1.시행 알림
"구인·구직 만남의 날 [2019.1.17.(목), 오후2시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2019.1.10.(목), 오후1시, 광주고용복지+센터 11층 상설채용관]"
2019년도 「심리안정지원 및 집단상담 프로그램 운영」 위탁사업 우선협상대상자 선정심사 결과(재공모) 안내
2019년 청년추가고용장려금 시행 공고
[공지] 실업급여 교육시간 변경 안내
2019년부터 달라지는 출산육아기 근로정책
"구인·구직 만남의 날 [2018.12.28.(금), 오후2시, 광주고용복지+센터 11층 상설채용관]"
2019년도 「심리안정지원 및 집단상담 프로그램 운영」 위탁사업 우선협상대상자 선정심사 결과 알림
2019년 심리안정지원 및 집단상담프로그램 운영 위탁사업 재입찰 공고(수정-신청기간연장)
"구인·구직 만남의 날 [2018.12.17.(월), 오전11시, 광주고용복지+센터 11층 상설채용관]"
2019년도 심리안정지원 및 집단상담프로그램 운영 위탁사업 재입찰 공고
2019년도 고용서비스 민간위탁사업 합동공모 공고
직업능력개발훈련교사 자격 취소 공시송달 공고
[공지] 고용보험 지원금 지급 중지 관련 공지
"구인·구직 만남의 날 [2018.11.29.(목), 오전10시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2018.11.22.(목), 오전10시, 광주고용복지+센터 11층 상설채용관]"
(광주광역시 남구) 『 2018 취업박람회 』안내
워크넷 서비스 일시중단 일정 안내
"구인·구직 만남의 날 [2018.11.15.(목), 오전10시, 광주고용복지+센터 11층 상설채용관]"
광주지방고용노동청 대체인력뱅크 인력풀 모집공고
"구인·구직 만남의 날 [2018.11.7.(수), 오후1시, 광주고용복지+센터 11층 상설채용관]"
2018년 하반기 광주ㆍ전남 합동 온라인 일자리 박람회 참여 안내
육아휴직 사용에 따른 지원제도 안내
출산육아기 고용안정 지원 제도 안내
"『청년 취업성공 매칭데이』개최 안내['18.11.1.(목), 오후2시]"
만화로 보는 청탁금지법
"구인·구직 만남의 날 [2018.10.25.(목), 오전10시, 광주고용복지+센터 11층 상설채용관] 참여업체현황"
『2018년 에너지밸리 일자리박람회 』 안내
(광주지방고용노동청) 기간제근로자(통계조사원) 채용공고
고용노동정책 권역별 현장 설명회 자료
『2018년 광주권일자리 박람회 』 안내
"구인·구직 만남의 날 [2018.10.18.(목), 오전10시, 광주고용복지+센터 11층 상설채용관] 참여업체현황"
2018년 지역경제 위기 지역 소상공인 대상 전문기술교육 추가 지원 공고
"광주고용복지플러스센터 1층에 청년 전용공간 ""청년마루"" 개소"
"구인·구직 만남의 날 [2018.10.5.(금) 오전10시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2018.10.11.(목) 오후1시, 광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의 날 [2018.10.2.(화), 오전10시, 광주고용복지+센터 11층 상설채용관]"
조선업종 구인ㆍ구직만남의날 개최 안내
(목포고용센터)중장년 채용한마당 개최 홍보
"2018.10.02.(화) 기아1 차 협력광주공장 생산직 -구인, 구직 만남의 날 안내"
"고용노동부 선정 2019년 ""청년친화강소기업"" 신청 공고"
2018년 광주광역시 우수중소기업인상 선정계획 공고
"설렘가득 취업성공예감”『청년 취업성공 매칭데이』[2018.9.13.(금), 오후2시]"
정부 청년일자리 지원사업 연계 코이카(KOICA) 해외 파견인력 모집
FUN한 청년job페스티벌 개최(9.20)
청년희망재단 청년일·경험지원사업 안내
2018년 전남여성 일자리 박람회 개최 안내
2018년 중장년 미니 채용박람회 개최
「청년 내일(my job)을 향해!」2018 광주 북구 일자리박람회 개최 안내
일자리 안정자금 제도개선 안내(퇴사자 소급 지원안내)
"구인·구직 만남의 날 [2018.7.12.(목), 오후2시, 광주고용복지+센터 11층 상설채용관] 참여업체현황"
『2018 에너지벨리 일자리박람회 』안내(행사일 2018.7.12(목)
"""설렘가득 취업성공예감"" 『청년 취업성공 매칭데이』개최 안내"
2018년도『빛고을 기후에너지 JOB스쿨』참여자 모집
"광주고용노동청, 취업성공패키지 민간위탁기관 지도·점검 결과 발표"
"""청년 추가고용 장려금 지원사업"" 시행공고"
포스코 전기정비 외주파트너사 취업희망자 교육생 모집
2018년도 광주지방고용노동청(광양) 채용박람회 위탁사업 모집공고
중소기업 위크 미니취업박람회 안내(2018.5.24(목) 14:00~16:00 김대중컨벤션센터 1층)
"구인·구직 만남의날 ['2018.5.17(목). 오후2시, 광주고용복지+센터11층 상설채용관]"
"'2018 워라밸 패밀리 樂 페스티벌' 로 놀러오세요(5.26, 광주시청 문화광장)"
일자리 안정자금 부정수급 자진신고 기간 운영안내
광주지방고용노동청 대체인력(한시임기제공무원 9호) 뱅크 모집공고
정부보조금 부정수급 집중신고기간(2018.5.1.-7.31.) 운영 아내
실업급여 부정수급 자진신고기간 운영 안내
고용위기지역 고용보험 피보험자격 특별자진신고기간 운영 안내
실업인정제도 변경사항 안내문(18년 5월 1일부터 시행)
국민권익위원회 「복지ㆍ보조금 부정 신고센터」 운영 안내
2018년도 사회적기업육성 유공 정부포상 공고
"""설렘가득 취업성공예감"" 『청년 취업성공 매칭데이』개최"
2018년 고용장려금 지원제도(통합) 안내
"구인·구직 만남의날 ['18.3.15(목),오후2시 광주고용센터11층 상설채용관]"
"구인·구직 만남의날 ['18.3.8(목), 오후2시 광주고용센터11층 상설채용관]"
2018년 일생활균형지역추진단 용역입찰 공고
"구인·구직 만남의날 ['18.2.1(목), 오후1시 광주고용센터11층 상설채용관]"
최저임금 신고센터 운영 안내
자비부담 훈련비 환급신청 안내
"구인·구직 만남의날 ['18.1.19.(금), 오전11시 광주고용센터11층 상설채용관]"
"구인·구직 만남의날 ['18.1.25.(화), 오후3시 광주고용센터11층 상설채용관]"
워크넷 서비스 일시중단 안내
"일자리안정자금 신청방법 동영상, 설명자료"
2018년 지역산업맞춤형 일자리창출 지원사업 공모
2018년 청년내일채움공제 운영기관 선정 결과
"구인·구직 만남의날 ['17.12.29.(금), 오후2시 광주고용센터11층 상설채용관]"
'17.12.27.(수) 실업급여 수급신청은 1층으로 변경 알림
2018년 취업성공패키지 민간위탁사업자 모집공고
"구인·구직 만남의날 ['17.12.26.(화), 오후2시 광주고용센터11층 상설채용관]"
"구인·구직 만남의날 ['17.12.21.(목), 오후2시 광주고용센터11층 상설채용관]"
일자리 안정자금 지원사업 세부지침입니다.
2018년 『청년내일채움공제』 운영기관 모집 공고
"구인·구직 만남의날(청년채용의날) ['17.12.6(수), 오후2시 고용존(양동 KDB빌딩 16층)]"
"구인·구직 만남의날 ['17.12.5(화), 오후2시 광주고용센터3층 상설채용관]"
「전남 청년 마을로 사업」청년활동가 모집 공고
"구인·구직 만남의날 ['17.12.1.(금), 오후2시 광주고용센터3층 상설채용관]"
"구인.구직 만남의 날 개최 안내('17.11.17(금) 오후2시,광주고용센터11층 상설채용관)"
"구인.구직 만남의 날 개최 안내('17.11.16(목),오후2시 광주고용센터11층 상설채용관)"
일자리 안정자금 지원사업 안내
"구인·구직 만남의날 ['17.11.2.(목), 오후1시 광주고용센터 3층 상설채용관] 참여업체"
"구인·구직 만남의날 ['17.10.30.(월), 오후2시 광주고용센터 3층 상설채용관]"
『청년친화강소기업』 신청 기간 재연장 공고
"2017년 하반기 중장년일자리 채용박람회 ['17.10.26, 오후2시 광주고용센터 11층]"
"구인·구직 만남의날(청년채용의날) '17.10.25(수). 오후2시~5시, 고용존(서구 양동시장 옆 KDB생명빌딩 16층)"
고용노동부 선정 『청년친화강소기업』 신청 공고 알림
"구인·구직 만남의날 ['17.9.28(목).오후2시,광주고용복지+센터 11층 상설채용관]"
♡ 포스코 외주파트너사(기계부분) 취업희망자 교육생 모집 ♡
"『구인.구직 만남의 날('17.9.21(목),오후2시) 취소 안내"
"구인·구직 만남의날(청년채용의날) '17.9.20(수) 오후2시~5시, 고용존(서구 양동시장 옆 KDB생명빌딩 16층)"
"구인·구직 만남의날 ['17.9.12.(화).오전11시, 광주고용복지+센터11층 상설채용관] 넥센L&C㈜"
"구인·구직 만남의날 ['17.9.7(목).오후2시,광주고용복지+센터 3층 상설채용관]더케이손해보험"
"구인·구직 만남의날 ['17.8.18(금) 오후2시,광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의날 ['17.8.18(금) 오후2시,광주고용복지+센터 3층 상설채용관]㈜팔도 나주공장"
2017 광주권 일자리 박람회 안내[2017.9.14(목) 10:00~17:00]
"구인·구직 만남의날 ['17.8.2(수) 오후2시,광주고용복지+센터 11층 상설채용관]㈜팔도 나주공장"
"지역혁신프로젝트「제주고용 질적성장 프로젝트」제주 마을여행 활동가, 삼춘 프로듀서(PD) 공개모집 공고"
"광주경영자총협회 『생산,품질경영시스템관리과정 2기』교육생 모집"
"구인·구직 만남의날 ['17.7.27(목) 오후2시,광주고용복지+센터 11층 상설채용관]㈜와이마트 물류"
"시간선택제, 유연근무제 지원금 신청 가이드북"
"구인·구직 만남의날-['17.7.12(수) 오후2시,광주고용복지+센터 3층 상설채용관]"
"구인·구직 만남의날-['17.7.6(목) 오후2시,광주고용복지+센터 3층 상설채용관]"
부패행위 신고 안내
"구인·구직 만남의날-취업성공 청년매칭데이['17.6.28.(수) 오후2시,광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의날-['17.6.22(목) 오후2시,광주고용복지+센터 11층 상설채용관]"
시간선택제 전환 관리규정(예시)
"구인·구직 만남의날-['17.6.15(목) 오후2시,광주고용복지+센터 3층 상설채용관]"
고용장려금 지원제도 안내(사업주용)
2017 가전금형설계 인력양성 교육과정 모집(한국금형산업진흥회)
"구인·구직 만남의날-['17.5.30.(화) 오후2시,광주고용복지+센터 11층 상설채용관]"
전자 회로설계(SMPS) 전문인력 양성과정 훈련생 모집 (전자부품연구원)
2017년도 재학생 직무체험 운영기관 추가 모집 기간 연장 공고
"일과 삶의 균형을 위한 가정의 달 행서 '토닥토닥 ,가족은 나의 힘!'"
NCS기반 능력중심채용 상설설명회 개최(5/18)
2017 광주권 일자리 박람회 안내[2017.9.14(목) 10:00~17:00]
2017년도 재학생 직무체험 운영기관 추가 모집 공고
일가정양립 가정의 달 행사 사전 이벤트 [가족함께 사진 공모전]
일가정 양립을 위한 가정의 달 행사 사전이벤트<일가정양립 슬로건 공모>
2017년 지역산업맞춤형 일자리창출 지원사업 창조경제혁신센터 연계 지원사업 공모
양림예술창작소 문예지기 양성교육생 모집(지역고용정책연구원)
(에어)가전산업 재직자 대상 역량강화 기술교육(전자부품연구원)
"구인·구직 만남의날-취업성공 청년매칭데이['17.4.25.(화) 오후2시,광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의날-['17.4.26.(수) 오후2시,광주고용복지+센터 3층 상설채용관]"
출산육아기고용안정지원금 안내
근로자를 위한 육아휴직 지원 제도 안내
"구인·구직 만남의날-청년매칭데이['17.4.25.(화) 오후2시,광주고용복지+센터 11층 상설채용관]"
"중소기업 멀티인재(3D설계,공정관리) 취업교육생 모집(조선대)"
"자동차 애프터마켓 부품개발 전문인력양성과정, 튜닝 전문인력양성과정 교육생 모집(송원대)"
자동차 정비인력 교육과정 교육생모집 (송원대)
"구인·구직 만남의날['17.4.13.(목) 오후2시,광주고용복지+센터 3층 상설채용관]"
"구인·구직 만남의날['17.4.11.(화) 오후2시,광주고용복지+센터 3층 상설채용관]"
2017년 일자리창출 유공 정부포상 공고
중소기업 멀티인재(3D설계·공정관리) 취업교육생 모집(조선대학교 산학협력단)
"청년채용 구인·구직 만남의날['17.4.12.(수) 오후2시,광주창조경제혁신센터 고용존]"
가전 R&D 연구인력 양성과정(채용연계) 교육생 모집 (전자부품연구원)
"생산,품질경영시스템관리과정 1기 훈련생 모집(광주경영자총협회)"
자동차 정비인력 교육과정 교육생모집(송원대학교)
"""자동차 전장부품 인력양성을 위한 2G-2C Frontier 프로젝트 사업"" 교육생 모집"
"구인·구직 만남의날['17.3.29.(수) 오후2시,광주고용복지+센터 3층 상설채용관]"
"구인·구직 만남의날['17.3.29.(수) 오후2시,광주광산고용복지+센터 3층 상설채용관]"
고용노동부 소속기관의 ？고용센터소장？ 공개모집
고용유지지원금 제도 안내
"구인·구직 만남의날['17.3.23.(목) 오후2시,광주고용복지+센터 11층 상설채용관]"
"4월1일부터 1일 실업급여 상한액 5만원으로 인상, 월 150만원까지 지급"
『워크넷 사용자 교육』실시
"구인·구직 만남의날['17.3.10.(금) 오후2시,광주고용복지+센터 11층 상설채용관]"
"구인·구직 만남의날['17.3.15.(수) 오후2시,광주고용복지+센터 3층 상설채용관]"
"구인·구직 만남의날['17.3.8.(수) 오후2시,광주고용복지+센터 3층 상설채용관]"
"구인·구직 만남의날['17.2.28.(화) 오후2시, 광주고용센터 11층]"
2017년도 광주지방고용노동청 채용박람회 위탁사업 모집 공고
유연근무제 리플렛
"구인·구직 만남의날['17.2.22.(수), 생산직 모집]"
구인구직 만남의날-2.15(수)
(고용존)제1차 청년 채용의 날-2.14(화)
고용촉진장려금 안내(2017년)
구인구직 만남의날-2.8(수)
정규직전환지원사업 안내(2017년)
시간선택제 신규창출 지원사업 안내(2017년)
세대간상생지원사업 안내(2017년)
시간선택제 전환 지원사업 안내(2017년)
구인구직 만남의날-2.2(목)
'17년 취업성공패키지 민간위탁기관 선정 결과
남녀고용평등 유공자 및 우수기업 포상신청 안내
구인구직 만남의날-1.25(수)
구인구직 만남의날-1.20(금)
찾아가는 구인구직 만남의날-1.17(화)
찾아가는 구인구직 만남의날-1.12(목)
2017년 취업성공패키지 민간위탁사업자 모집 공고
구인구직 만남의날-12.28(수)
[공고] 2018년 지역산업맞춤형 일자리창출 지원사업 공모
2016.12.20(화)-전북 우수기업채용박람회 개최
「장애인 고용촉진 유공자」를 포상합니다
구인구직 만남의날-12.14(수)
구인구직 만남의날-12.8(목)
제7회 청년 채용의 날-12.7(수)
구인구직 만남의날-11.30(수)
유관기관 공동 미니채용박람회 개최-2016.11.30(수)
구인구직 만남의날-11.23(수)
(박람회사후)구인구직 만남의날-11.16(수)
찾아가는 구인구직 만남의날-11.17(목)
(직업훈련수료자)구인구직 만남의날-11.9(수)
11월 NCS기반능력중심채용 상설설명회 안내
정부3.0 국민체험마당 및 글로벌 포럼
2016 전남 동부권 종합 일자리 박람회 개최 안내
(박람회사후)구인구직 만남의날-11.2(수)
훈련과정별 취업성과 안내
청년인재 매칭데이-10.26(수)
구인구직 만남의날-10.26(수)
(박람회사후)구인구직 만남의날-10.19(수)
고용노동부 전화통화 일시 중단 안내
(박람회사후)구인구직 만남의날-10.20(목)
"광주혁신프로젝트 세부내용(훈련, 고용서비스), 지역고용전문가 아카데미 신청 알림"
동구 학원가(동부경찰서 인근)에 '청년잡희망팩토리' 설치
10월 NCS기반채용설명회 안내(10.20 목)
청년 채용의 날 - 10.5(수)
고용노동부 ONE-ID 서비스를 위한 웹사이트 작업 안내(일정변경)
2016년도 「청년취업지원」사업 운영기관 모집 공고
제1회 청년정책 취업수기 공모전
지역산업맞춤형 일자리사업(스마트에어가전 전문인력양성)
2016년 지역맞춤형 일자리창출사업(자동차 튜닝 전문인력 양성과정 교육생모집)
2016년도 지역맞춤형 일자리창출 지원사업(자동차 애프터마켓 부품개발 과정 교육생 모집)
2016년『시간선택제 일자리 지원사업 시행지침』개정 알림
2017년 전라남도 지방소방공무원 채용 안내
10.6 광주권 채용박람회 안내
구인구직 만남의날-9.8(목)
청년 채용의 날-9.7(수)
2016년 지역산업맞춤형 일자리창출사업 (에어가전 전문인력양성과정 훈련생 및 참여기업 모집)
2016년『세대간 상생고용 지원사업』시행지침 개정 안내(9월 개정)
(공동)중장년 미니채용박람회-9.2(금)
2016 하반기 글로벌취업상담회 개최
(공고) 2016년 지역산업맞춤형 일자리창출 지원사업 추가공모
2016 청년 취업 잡(job) 페스티벌 개최
2016년도 청년친화 강소기업 신청(2차) 공고
구인구직 만남의날-8.31(수)
광주 드림잡고 채용박람회-8.24(수)
구인구직 만남의날-8.17(수)
2016년『세대간 상생고용 지원사업』시행지침 개정 안내
찾아가는 구인구직 만남의날-8.10(수)
"능력중심채용 상설설명회 안내(8.18 목, 15시 광주고용센터 대회의실)"
정규직 전환 지원사업 시행 개정 안내
남성육아휴직 제도 안내
실업크레딧(국민연금 가입기간 추가 산입) 제도 안내
(공고)2016년 장년인턴 취업지원제 운영기관 추가 모집 공고
실업인정 개편 관련 안내
『생산·품질공정시스템관리과정2기』 교육생 모집 (광주경영자총협회)
청년 채용의 날-8.3(수)
찾아가는 구인구직 만남의날-7.29(금)
구인구직 만남의날-7.27(수)
구인구직 만남의날-7.13(수)
지역산업맞춤형 일자리사업 교육훈련(디자인) 안내
공정선거지원단 모집 안내
구인구직 만남의날 - 6.29(수)
청년 채용의 날-7.6(수)
중장년 미니채용박람회-6.23(목)
광주시 서구 소상공인 활력제고를 위한 2016년 소상공인 현장지원 컨설팅 지원
『2016년 지역·산업맞춤형 일자리창출 지원사업』 패션샵마스터 교육생 모집공고
2016년 재학생 직무체험 프로그램 운영기관 모집 공고
'16 취업성공패키지 취업성공 및 자립지원 상담 우수사례 수기 공모
구인구직 만남의날-6.14(화)
구인구직 만남의날-6.8(수)
지역산업맞춤형 일자리창출 지원사업(돌봄서비스 인력양성 훈련생 모집)
